TCM_symptom_id,TCM_symptom_name,status,detail_url,reason
673,面目虚涪,not_found,https://baike.duguji.cn/baike/w/%E9%9D%A2%E7%9B%AE%E8%99%9A%E6%B6%AA,HTTP 404: page does not exist
678,面色晄白,not_found,https://baike.duguji.cn/baike/w/%E9%9D%A2%E8%89%B2%E6%99%84%E7%99%BD,HTTP 404: page does not exist
672,面目悉黄,not_found,https://baike.duguji.cn/baike/w/%E9%9D%A2%E7%9B%AE%E6%82%89%E9%BB%84,HTTP 404: page does not exist
674,面色不华,not_found,https://baike.duguji.cn/baike/w/%E9%9D%A2%E8%89%B2%E4%B8%8D%E5%8D%8E,HTTP 404: page does not exist
677,面色恍白,not_found,https://baike.duguji.cn/baike/w/%E9%9D%A2%E8%89%B2%E6%81%8D%E7%99%BD,HTTP 404: page does not exist
684,面肢浮肿,not_found,https://baike.duguji.cn/baike/w/%E9%9D%A2%E8%82%A2%E6%B5%AE%E8%82%BF,HTTP 404: page does not exist
682,面色无华,not_found,https://baike.duguji.cn/baike/w/%E9%9D%A2%E8%89%B2%E6%97%A0%E5%8D%8E,HTTP 404: page does not exist
679,面色黢黑,not_found,https://baike.duguji.cn/baike/w/%E9%9D%A2%E8%89%B2%E9%BB%A2%E9%BB%91,HTTP 404: page does not exist
680,面色少华,not_found,https://baike.duguji.cn/baike/w/%E9%9D%A2%E8%89%B2%E5%B0%91%E5%8D%8E,HTTP 404: page does not exist
686,目暗昏花,not_found,https://baike.duguji.cn/baike/w/%E7%9B%AE%E6%9A%97%E6%98%8F%E8%8A%B1,HTTP 404: page does not exist
687,目暗羞明,not_found,https://baike.duguji.cn/baike/w/%E7%9B%AE%E6%9A%97%E7%BE%9E%E6%98%8E,HTTP 404: page does not exist
693,目发黄,not_found,https://baike.duguji.cn/baike/w/%E7%9B%AE%E5%8F%91%E9%BB%84,HTTP 404: page does not exist
690,目赤昏花,not_found,https://baike.duguji.cn/baike/w/%E7%9B%AE%E8%B5%A4%E6%98%8F%E8%8A%B1,HTTP 404: page does not exist
691,目赤翳障,not_found,https://baike.duguji.cn/baike/w/%E7%9B%AE%E8%B5%A4%E7%BF%B3%E9%9A%9C,HTTP 404: page does not exist
689,目赤红肿,not_found,https://baike.duguji.cn/baike/w/%E7%9B%AE%E8%B5%A4%E7%BA%A2%E8%82%BF,HTTP 404: page does not exist
694,目花,not_found,https://baike.duguji.cn/baike/w/%E7%9B%AE%E8%8A%B1,HTTP 404: page does not exist
697,目昏不明,not_found,https://baike.duguji.cn/baike/w/%E7%9B%AE%E6%98%8F%E4%B8%8D%E6%98%8E,HTTP 404: page does not exist
700,目生云翳,not_found,https://baike.duguji.cn/baike/w/%E7%9B%AE%E7%94%9F%E4%BA%91%E7%BF%B3,HTTP 404: page does not exist
699,目生翳膜,not_found,https://baike.duguji.cn/baike/w/%E7%9B%AE%E7%94%9F%E7%BF%B3%E8%86%9C,HTTP 404: page does not exist
710,纳少嘈杂,not_found,https://baike.duguji.cn/baike/w/%E7%BA%B3%E5%B0%91%E5%98%88%E6%9D%82,HTTP 404: page does not exist
703,目淫羞明,not_found,https://baike.duguji.cn/baike/w/%E7%9B%AE%E6%B7%AB%E7%BE%9E%E6%98%8E,HTTP 404: page does not exist
705,目珠夜痛,not_found,https://baike.duguji.cn/baike/w/%E7%9B%AE%E7%8F%A0%E5%A4%9C%E7%97%9B,HTTP 404: page does not exist
712,脑部疼痛,not_found,https://baike.duguji.cn/baike/w/%E8%84%91%E9%83%A8%E7%96%BC%E7%97%9B,HTTP 404: page does not exist
704,目胀,not_found,https://baike.duguji.cn/baike/w/%E7%9B%AE%E8%83%80,HTTP 404: page does not exist
739,尿少,no_definition,https://baike.duguji.cn/baike/w/%E5%B0%BF%E5%B0%91,raw page parsed but no definition found
714,脑络瘀阻,not_found,https://baike.duguji.cn/baike/w/%E8%84%91%E7%BB%9C%E7%98%80%E9%98%BB,HTTP 404: page does not exist
715,内外伤出血,not_found,https://baike.duguji.cn/baike/w/%E5%86%85%E5%A4%96%E4%BC%A4%E5%87%BA%E8%A1%80,HTTP 404: page does not exist
713,脑功能减退,not_found,https://baike.duguji.cn/baike/w/%E8%84%91%E5%8A%9F%E8%83%BD%E5%87%8F%E9%80%80,HTTP 404: page does not exist
716,内障目暗,not_found,https://baike.duguji.cn/baike/w/%E5%86%85%E9%9A%9C%E7%9B%AE%E6%9A%97,HTTP 404: page does not exist
718,年老气喘,not_found,https://baike.duguji.cn/baike/w/%E5%B9%B4%E8%80%81%E6%B0%94%E5%96%98,HTTP 404: page does not exist
723,尿道灼热,not_found,https://baike.duguji.cn/baike/w/%E5%B0%BF%E9%81%93%E7%81%BC%E7%83%AD,HTTP 404: page does not exist
719,年老哮喘,not_found,https://baike.duguji.cn/baike/w/%E5%B9%B4%E8%80%81%E5%93%AE%E5%96%98,HTTP 404: page does not exist
722,尿道涩痛,not_found,https://baike.duguji.cn/baike/w/%E5%B0%BF%E9%81%93%E6%B6%A9%E7%97%9B,HTTP 404: page does not exist
724,尿点滴而下,not_found,https://baike.duguji.cn/baike/w/%E5%B0%BF%E7%82%B9%E6%BB%B4%E8%80%8C%E4%B8%8B,HTTP 404: page does not exist
726,尿后余沥不尽,not_found,https://baike.duguji.cn/baike/w/%E5%B0%BF%E5%90%8E%E4%BD%99%E6%B2%A5%E4%B8%8D%E5%B0%BD,HTTP 404: page does not exist
729,尿混浊,not_found,https://baike.duguji.cn/baike/w/%E5%B0%BF%E6%B7%B7%E6%B5%8A,HTTP 404: page does not exist
733,尿频数,not_found,https://baike.duguji.cn/baike/w/%E5%B0%BF%E9%A2%91%E6%95%B0,HTTP 404: page does not exist
763,喷嚏,no_definition,https://baike.duguji.cn/baike/w/%E5%96%B7%E5%9A%8F,raw page parsed but no definition found
728,尿黄如茶,not_found,https://baike.duguji.cn/baike/w/%E5%B0%BF%E9%BB%84%E5%A6%82%E8%8C%B6,HTTP 404: page does not exist
727,尿黄,not_found,https://baike.duguji.cn/baike/w/%E5%B0%BF%E9%BB%84,HTTP 404: page does not exist
735,尿色赤黄,not_found,https://baike.duguji.cn/baike/w/%E5%B0%BF%E8%89%B2%E8%B5%A4%E9%BB%84,HTTP 404: page does not exist
734,尿热,not_found,https://baike.duguji.cn/baike/w/%E5%B0%BF%E7%83%AD,HTTP 404: page does not exist
738,尿涩痛,not_found,https://baike.duguji.cn/baike/w/%E5%B0%BF%E6%B6%A9%E7%97%9B,HTTP 404: page does not exist
736,尿色偏黄,not_found,https://baike.duguji.cn/baike/w/%E5%B0%BF%E8%89%B2%E5%81%8F%E9%BB%84,HTTP 404: page does not exist
741,尿线细,not_found,https://baike.duguji.cn/baike/w/%E5%B0%BF%E7%BA%BF%E7%BB%86,HTTP 404: page does not exist
749,脓水,not_found,https://baike.duguji.cn/baike/w/%E8%84%93%E6%B0%B4,HTTP 404: page does not exist
746,脓成不溃,not_found,https://baike.duguji.cn/baike/w/%E8%84%93%E6%88%90%E4%B8%8D%E6%BA%83,HTTP 404: page does not exist
744,尿血血色紫红,not_found,https://baike.duguji.cn/baike/w/%E5%B0%BF%E8%A1%80%E8%A1%80%E8%89%B2%E7%B4%AB%E7%BA%A2,HTTP 404: page does not exist
747,脓腐将荆,not_found,https://baike.duguji.cn/baike/w/%E8%84%93%E8%85%90%E5%B0%86%E8%8D%86,HTTP 404: page does not exist
743,尿血血色鲜红,not_found,https://baike.duguji.cn/baike/w/%E5%B0%BF%E8%A1%80%E8%A1%80%E8%89%B2%E9%B2%9C%E7%BA%A2,HTTP 404: page does not exist
758,呕吐痰涎,not_found,https://baike.duguji.cn/baike/w/%E5%91%95%E5%90%90%E7%97%B0%E6%B6%8E,HTTP 404: page does not exist
759,呕吐吞酸,not_found,https://baike.duguji.cn/baike/w/%E5%91%95%E5%90%90%E5%90%9E%E9%85%B8,HTTP 404: page does not exist
757,呕吐乳食,not_found,https://baike.duguji.cn/baike/w/%E5%91%95%E5%90%90%E4%B9%B3%E9%A3%9F,HTTP 404: page does not exist
756,呕吐清水,not_found,https://baike.duguji.cn/baike/w/%E5%91%95%E5%90%90%E6%B8%85%E6%B0%B4,HTTP 404: page does not exist
760,排便乏力,not_found,https://baike.duguji.cn/baike/w/%E6%8E%92%E4%BE%BF%E4%B9%8F%E5%8A%9B,HTTP 404: page does not exist
761,排尿滴沥不尽,not_found,https://baike.duguji.cn/baike/w/%E6%8E%92%E5%B0%BF%E6%BB%B4%E6%B2%A5%E4%B8%8D%E5%B0%BD,HTTP 404: page does not exist
765,皮肤风团色红,not_found,https://baike.duguji.cn/baike/w/%E7%9A%AE%E8%82%A4%E9%A3%8E%E5%9B%A2%E8%89%B2%E7%BA%A2,HTTP 404: page does not exist
771,皮肤糜烂,not_found,https://baike.duguji.cn/baike/w/%E7%9A%AE%E8%82%A4%E7%B3%9C%E7%83%82,HTTP 404: page does not exist
770,皮肤潰疡,not_found,https://baike.duguji.cn/baike/w/%E7%9A%AE%E8%82%A4%E6%BD%B0%E7%96%A1,HTTP 404: page does not exist
768,皮肤黄染,not_found,https://baike.duguji.cn/baike/w/%E7%9A%AE%E8%82%A4%E9%BB%84%E6%9F%93,HTTP 404: page does not exist
775,皮肤色斑,not_found,https://baike.duguji.cn/baike/w/%E7%9A%AE%E8%82%A4%E8%89%B2%E6%96%91,HTTP 404: page does not exist
772,皮肤黏膜破溃,not_found,https://baike.duguji.cn/baike/w/%E7%9A%AE%E8%82%A4%E9%BB%8F%E8%86%9C%E7%A0%B4%E6%BA%83,HTTP 404: page does not exist
773,皮肤青紫,not_found,https://baike.duguji.cn/baike/w/%E7%9A%AE%E8%82%A4%E9%9D%92%E7%B4%AB,HTTP 404: page does not exist
777,皮肤湿疹,not_found,https://baike.duguji.cn/baike/w/%E7%9A%AE%E8%82%A4%E6%B9%BF%E7%96%B9,HTTP 404: page does not exist
776,皮肤湿烂,not_found,https://baike.duguji.cn/baike/w/%E7%9A%AE%E8%82%A4%E6%B9%BF%E7%83%82,HTTP 404: page does not exist
779,皮肤肿痛,not_found,https://baike.duguji.cn/baike/w/%E7%9A%AE%E8%82%A4%E8%82%BF%E7%97%9B,HTTP 404: page does not exist
782,皮损呈红斑湿润,not_found,https://baike.duguji.cn/baike/w/%E7%9A%AE%E6%8D%9F%E5%91%88%E7%BA%A2%E6%96%91%E6%B9%BF%E6%B6%A6,HTTP 404: page does not exist
783,皮下结块,not_found,https://baike.duguji.cn/baike/w/%E7%9A%AE%E4%B8%8B%E7%BB%93%E5%9D%97,HTTP 404: page does not exist
784,皮下紫斑,not_found,https://baike.duguji.cn/baike/w/%E7%9A%AE%E4%B8%8B%E7%B4%AB%E6%96%91,HTTP 404: page does not exist
788,皮疹圆形,not_found,https://baike.duguji.cn/baike/w/%E7%9A%AE%E7%96%B9%E5%9C%86%E5%BD%A2,HTTP 404: page does not exist
785,皮疹表面覆有较厚的银白色鳞屑,not_found,https://baike.duguji.cn/baike/w/%E7%9A%AE%E7%96%B9%E8%A1%A8%E9%9D%A2%E8%A6%86%E6%9C%89%E8%BE%83%E5%8E%9A%E7%9A%84%E9%93%B6%E7%99%BD%E8%89%B2%E9%B3%9E%E5%B1%91,HTTP 404: page does not exist
787,皮疹为点滴状,not_found,https://baike.duguji.cn/baike/w/%E7%9A%AE%E7%96%B9%E4%B8%BA%E7%82%B9%E6%BB%B4%E7%8A%B6,HTTP 404: page does not exist
786,皮疹色鲜红,not_found,https://baike.duguji.cn/baike/w/%E7%9A%AE%E7%96%B9%E8%89%B2%E9%B2%9C%E7%BA%A2,HTTP 404: page does not exist
780,皮肤紫斑,not_found,https://baike.duguji.cn/baike/w/%E7%9A%AE%E8%82%A4%E7%B4%AB%E6%96%91,HTTP 404: page does not exist
789,疲乏无力,not_found,https://baike.duguji.cn/baike/w/%E7%96%B2%E4%B9%8F%E6%97%A0%E5%8A%9B,HTTP 404: page does not exist
791,脾胃气滞,not_found,https://baike.duguji.cn/baike/w/%E8%84%BE%E8%83%83%E6%B0%94%E6%BB%9E,HTTP 404: page does not exist
800,脐腹胀痛,not_found,https://baike.duguji.cn/baike/w/%E8%84%90%E8%85%B9%E8%83%80%E7%97%9B,HTTP 404: page does not exist
805,气粗,not_found,https://baike.duguji.cn/baike/w/%E6%B0%94%E7%B2%97,HTTP 404: page does not exist
802,气闭昏厥,not_found,https://baike.duguji.cn/baike/w/%E6%B0%94%E9%97%AD%E6%98%8F%E5%8E%A5,HTTP 404: page does not exist
804,气喘咳嗽,not_found,https://baike.duguji.cn/baike/w/%E6%B0%94%E5%96%98%E5%92%B3%E5%97%BD,HTTP 404: page does not exist
807,气促喘息,not_found,https://baike.duguji.cn/baike/w/%E6%B0%94%E4%BF%83%E5%96%98%E6%81%AF,HTTP 404: page does not exist
801,起坐不利,not_found,https://baike.duguji.cn/baike/w/%E8%B5%B7%E5%9D%90%E4%B8%8D%E5%88%A9,HTTP 404: page does not exist
811,气逆喘急,not_found,https://baike.duguji.cn/baike/w/%E6%B0%94%E9%80%86%E5%96%98%E6%80%A5,HTTP 404: page does not exist
815,气滞胃痛,not_found,https://baike.duguji.cn/baike/w/%E6%B0%94%E6%BB%9E%E8%83%83%E7%97%9B,HTTP 404: page does not exist
812,气逆喘咳,not_found,https://baike.duguji.cn/baike/w/%E6%B0%94%E9%80%86%E5%96%98%E5%92%B3,HTTP 404: page does not exist
819,浅表脓疱,not_found,https://baike.duguji.cn/baike/w/%E6%B5%85%E8%A1%A8%E8%84%93%E7%96%B1,HTTP 404: page does not exist
817,前额压痛,not_found,https://baike.duguji.cn/baike/w/%E5%89%8D%E9%A2%9D%E5%8E%8B%E7%97%9B,HTTP 404: page does not exist
821,靑少年远视力下降,not_found,https://baike.duguji.cn/baike/w/%E9%9D%91%E5%B0%91%E5%B9%B4%E8%BF%9C%E8%A7%86%E5%8A%9B%E4%B8%8B%E9%99%8D,HTTP 404: page does not exist
823,轻度视力下降,not_found,https://baike.duguji.cn/baike/w/%E8%BD%BB%E5%BA%A6%E8%A7%86%E5%8A%9B%E4%B8%8B%E9%99%8D,HTTP 404: page does not exist
820,青盲雀目,not_found,https://baike.duguji.cn/baike/w/%E9%9D%92%E7%9B%B2%E9%9B%80%E7%9B%AE,HTTP 404: page does not exist
824,轻度烫伤（表皮未破),not_found,https://baike.duguji.cn/baike/w/%E8%BD%BB%E5%BA%A6%E7%83%AB%E4%BC%A4%EF%BC%88%E8%A1%A8%E7%9A%AE%E6%9C%AA%E7%A0%B4%29,HTTP 404: page does not exist
825,情志不畅,not_found,https://baike.duguji.cn/baike/w/%E6%83%85%E5%BF%97%E4%B8%8D%E7%95%85,HTTP 404: page does not exist
826,情志抑郁,not_found,https://baike.duguji.cn/baike/w/%E6%83%85%E5%BF%97%E6%8A%91%E9%83%81,HTTP 404: page does not exist
830,全身酸疼,not_found,https://baike.duguji.cn/baike/w/%E5%85%A8%E8%BA%AB%E9%85%B8%E7%96%BC,HTTP 404: page does not exist
828,龋齿疼痛,not_found,https://baike.duguji.cn/baike/w/%E9%BE%8B%E9%BD%BF%E7%96%BC%E7%97%9B,HTTP 404: page does not exist
832,热痹疼痛,not_found,https://baike.duguji.cn/baike/w/%E7%83%AD%E7%97%B9%E7%96%BC%E7%97%9B,HTTP 404: page does not exist
831,颧骨部压痛,not_found,https://baike.duguji.cn/baike/w/%E9%A2%A7%E9%AA%A8%E9%83%A8%E5%8E%8B%E7%97%9B,HTTP 404: page does not exist
834,热病发烧,not_found,https://baike.duguji.cn/baike/w/%E7%83%AD%E7%97%85%E5%8F%91%E7%83%A7,HTTP 404: page does not exist
837,热毒血痢,not_found,https://baike.duguji.cn/baike/w/%E7%83%AD%E6%AF%92%E8%A1%80%E7%97%A2,HTTP 404: page does not exist
833,热病发热,not_found,https://baike.duguji.cn/baike/w/%E7%83%AD%E7%97%85%E5%8F%91%E7%83%AD,HTTP 404: page does not exist
836,热毒泻痢,not_found,https://baike.duguji.cn/baike/w/%E7%83%AD%E6%AF%92%E6%B3%BB%E7%97%A2,HTTP 404: page does not exist
835,热病烦渴,not_found,https://baike.duguji.cn/baike/w/%E7%83%AD%E7%97%85%E7%83%A6%E6%B8%B4,HTTP 404: page does not exist
844,妊娠漏血,not_found,https://baike.duguji.cn/baike/w/%E5%A6%8A%E5%A8%A0%E6%BC%8F%E8%A1%80,HTTP 404: page does not exist
840,热淋证,not_found,https://baike.duguji.cn/baike/w/%E7%83%AD%E6%B7%8B%E8%AF%81,HTTP 404: page does not exist
839,热淋涩痛,not_found,https://baike.duguji.cn/baike/w/%E7%83%AD%E6%B7%8B%E6%B6%A9%E7%97%9B,HTTP 404: page does not exist
846,妊娠胎漏,not_found,https://baike.duguji.cn/baike/w/%E5%A6%8A%E5%A8%A0%E8%83%8E%E6%BC%8F,HTTP 404: page does not exist
848,乳房结节,not_found,https://baike.duguji.cn/baike/w/%E4%B9%B3%E6%88%BF%E7%BB%93%E8%8A%82,HTTP 404: page does not exist
850,乳房有块,not_found,https://baike.duguji.cn/baike/w/%E4%B9%B3%E6%88%BF%E6%9C%89%E5%9D%97,HTTP 404: page does not exist
863,乳肿痛,not_found,https://baike.duguji.cn/baike/w/%E4%B9%B3%E8%82%BF%E7%97%9B,HTTP 404: page does not exist
861,乳汁不下,not_found,https://baike.duguji.cn/baike/w/%E4%B9%B3%E6%B1%81%E4%B8%8D%E4%B8%8B,HTTP 404: page does not exist
858,乳痈初起,not_found,https://baike.duguji.cn/baike/w/%E4%B9%B3%E7%97%88%E5%88%9D%E8%B5%B7,HTTP 404: page does not exist
867,腮腺炎肿痛,not_found,https://baike.duguji.cn/baike/w/%E8%85%AE%E8%85%BA%E7%82%8E%E8%82%BF%E7%97%9B,HTTP 404: page does not exist
859,乳胀痛,not_found,https://baike.duguji.cn/baike/w/%E4%B9%B3%E8%83%80%E7%97%9B,HTTP 404: page does not exist
871,瘙痒难忍,not_found,https://baike.duguji.cn/baike/w/%E7%98%99%E7%97%92%E9%9A%BE%E5%BF%8D,HTTP 404: page does not exist
862,乳汁郁积,not_found,https://baike.duguji.cn/baike/w/%E4%B9%B3%E6%B1%81%E9%83%81%E7%A7%AF,HTTP 404: page does not exist
865,褥疮肿痛,not_found,https://baike.duguji.cn/baike/w/%E8%A4%A5%E7%96%AE%E8%82%BF%E7%97%9B,HTTP 404: page does not exist
870,瘙痒明显,not_found,https://baike.duguji.cn/baike/w/%E7%98%99%E7%97%92%E6%98%8E%E6%98%BE,HTTP 404: page does not exist
876,筛状出血明显,not_found,https://baike.duguji.cn/baike/w/%E7%AD%9B%E7%8A%B6%E5%87%BA%E8%A1%80%E6%98%8E%E6%98%BE,HTTP 404: page does not exist
877,闪腰挫气,not_found,https://baike.duguji.cn/baike/w/%E9%97%AA%E8%85%B0%E6%8C%AB%E6%B0%94,HTTP 404: page does not exist
873,涩痛,not_found,https://baike.duguji.cn/baike/w/%E6%B6%A9%E7%97%9B,HTTP 404: page does not exist
881,伤处瘀肿疼痛,not_found,https://baike.duguji.cn/baike/w/%E4%BC%A4%E5%A4%84%E7%98%80%E8%82%BF%E7%96%BC%E7%97%9B,HTTP 404: page does not exist
906,舌红苔黄腻,no_definition,https://baike.duguji.cn/baike/w/%E8%88%8C%E7%BA%A2%E8%8B%94%E9%BB%84%E8%85%BB,raw page parsed but no definition found
885,上消化道出血量多,not_found,https://baike.duguji.cn/baike/w/%E4%B8%8A%E6%B6%88%E5%8C%96%E9%81%93%E5%87%BA%E8%A1%80%E9%87%8F%E5%A4%9A,HTTP 404: page does not exist
884,上下肢 偏身麻木,not_found,https://baike.duguji.cn/baike/w/%E4%B8%8A%E4%B8%8B%E8%82%A2%20%E5%81%8F%E8%BA%AB%E9%BA%BB%E6%9C%A8,HTTP 404: page does not exist
887,上肢疼痛,not_found,https://baike.duguji.cn/baike/w/%E4%B8%8A%E8%82%A2%E7%96%BC%E7%97%9B,HTTP 404: page does not exist
888,少腹拒按,not_found,https://baike.duguji.cn/baike/w/%E5%B0%91%E8%85%B9%E6%8B%92%E6%8C%89,HTTP 404: page does not exist
889,少腹冷痛,not_found,https://baike.duguji.cn/baike/w/%E5%B0%91%E8%85%B9%E5%86%B7%E7%97%9B,HTTP 404: page does not exist
890,少腹疼痛,not_found,https://baike.duguji.cn/baike/w/%E5%B0%91%E8%85%B9%E7%96%BC%E7%97%9B,HTTP 404: page does not exist
892,少腹坠胀,not_found,https://baike.duguji.cn/baike/w/%E5%B0%91%E8%85%B9%E5%9D%A0%E8%83%80,HTTP 404: page does not exist
894,少寐,not_found,https://baike.duguji.cn/baike/w/%E5%B0%91%E5%AF%90,HTTP 404: page does not exist
896,少食,not_found,https://baike.duguji.cn/baike/w/%E5%B0%91%E9%A3%9F,HTTP 404: page does not exist
893,少津,not_found,https://baike.duguji.cn/baike/w/%E5%B0%91%E6%B4%A5,HTTP 404: page does not exist
897,少痰,not_found,https://baike.duguji.cn/baike/w/%E5%B0%91%E7%97%B0,HTTP 404: page does not exist
901,舌部疲斑,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E9%83%A8%E7%96%B2%E6%96%91,HTTP 404: page does not exist
899,舌暗红,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E6%9A%97%E7%BA%A2,HTTP 404: page does not exist
900,舌边尖有瘀斑,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E8%BE%B9%E5%B0%96%E6%9C%89%E7%98%80%E6%96%91,HTTP 404: page does not exist
910,舌糜烂,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E7%B3%9C%E7%83%82,HTTP 404: page does not exist
902,舌赤,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E8%B5%A4,HTTP 404: page does not exist
907,舌尖边有瘀点,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E5%B0%96%E8%BE%B9%E6%9C%89%E7%98%80%E7%82%B9,HTTP 404: page does not exist
912,舌偏红,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E5%81%8F%E7%BA%A2,HTTP 404: page does not exist
908,舌尖红,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E5%B0%96%E7%BA%A2,HTTP 404: page does not exist
918,舌有齿痕,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E6%9C%89%E9%BD%BF%E7%97%95,HTTP 404: page does not exist
916,舌体胖大,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E4%BD%93%E8%83%96%E5%A4%A7,HTTP 404: page does not exist
917,舌体肿,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E4%BD%93%E8%82%BF,HTTP 404: page does not exist
921,舌瘀斑,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E7%98%80%E6%96%91,HTTP 404: page does not exist
923,舌质黯,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E8%B4%A8%E9%BB%AF,HTTP 404: page does not exist
920,舌有瘀点瘀斑,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E6%9C%89%E7%98%80%E7%82%B9%E7%98%80%E6%96%91,HTTP 404: page does not exist
924,舌质淡暗,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E8%B4%A8%E6%B7%A1%E6%9A%97,HTTP 404: page does not exist
925,舌质红少津,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E8%B4%A8%E7%BA%A2%E5%B0%91%E6%B4%A5,HTTP 404: page does not exist
927,舌质有瘀斑,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E8%B4%A8%E6%9C%89%E7%98%80%E6%96%91,HTTP 404: page does not exist
926,舌质红少苔,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E8%B4%A8%E7%BA%A2%E5%B0%91%E8%8B%94,HTTP 404: page does not exist
931,身黄,not_found,https://baike.duguji.cn/baike/w/%E8%BA%AB%E9%BB%84,HTTP 404: page does not exist
930,蛇虫咬伤,not_found,https://baike.duguji.cn/baike/w/%E8%9B%87%E8%99%AB%E5%92%AC%E4%BC%A4,HTTP 404: page does not exist
929,舌紫暗,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E7%B4%AB%E6%9A%97,HTTP 404: page does not exist
928,舌质紫暗,not_found,https://baike.duguji.cn/baike/w/%E8%88%8C%E8%B4%A8%E7%B4%AB%E6%9A%97,HTTP 404: page does not exist
932,身倦,not_found,https://baike.duguji.cn/baike/w/%E8%BA%AB%E5%80%A6,HTTP 404: page does not exist
936,身瘦,not_found,https://baike.duguji.cn/baike/w/%E8%BA%AB%E7%98%A6,HTTP 404: page does not exist
933,身困重,not_found,https://baike.duguji.cn/baike/w/%E8%BA%AB%E5%9B%B0%E9%87%8D,HTTP 404: page does not exist
934,身目发黄,not_found,https://baike.duguji.cn/baike/w/%E8%BA%AB%E7%9B%AE%E5%8F%91%E9%BB%84,HTTP 404: page does not exist
980,十二指肠溃疡出血,no_definition,https://baike.duguji.cn/baike/w/%E5%8D%81%E4%BA%8C%E6%8C%87%E8%82%A0%E6%BA%83%E7%96%A1%E5%87%BA%E8%A1%80,raw page parsed but no definition found
938,身体倦懒,not_found,https://baike.duguji.cn/baike/w/%E8%BA%AB%E4%BD%93%E5%80%A6%E6%87%92,HTTP 404: page does not exist
939,身体麻木,not_found,https://baike.duguji.cn/baike/w/%E8%BA%AB%E4%BD%93%E9%BA%BB%E6%9C%A8,HTTP 404: page does not exist
945,神昏不语,not_found,https://baike.duguji.cn/baike/w/%E7%A5%9E%E6%98%8F%E4%B8%8D%E8%AF%AD,HTTP 404: page does not exist
946,神昏狂躁,not_found,https://baike.duguji.cn/baike/w/%E7%A5%9E%E6%98%8F%E7%8B%82%E8%BA%81,HTTP 404: page does not exist
943,身痛痉挛,not_found,https://baike.duguji.cn/baike/w/%E8%BA%AB%E7%97%9B%E7%97%89%E6%8C%9B,HTTP 404: page does not exist
940,身体痩弱,not_found,https://baike.duguji.cn/baike/w/%E8%BA%AB%E4%BD%93%E7%97%A9%E5%BC%B1,HTTP 404: page does not exist
953,神倦懒言,not_found,https://baike.duguji.cn/baike/w/%E7%A5%9E%E5%80%A6%E6%87%92%E8%A8%80,HTTP 404: page does not exist
947,神昏谵语,not_found,https://baike.duguji.cn/baike/w/%E7%A5%9E%E6%98%8F%E8%B0%B5%E8%AF%AD,HTTP 404: page does not exist
955,神情呆滞,not_found,https://baike.duguji.cn/baike/w/%E7%A5%9E%E6%83%85%E5%91%86%E6%BB%9E,HTTP 404: page does not exist
976,湿热毒邪聚结肌肤,not_found,https://baike.duguji.cn/baike/w/%E6%B9%BF%E7%83%AD%E6%AF%92%E9%82%AA%E8%81%9A%E7%BB%93%E8%82%8C%E8%82%A4,HTTP 404: page does not exist
961,神志混乱,not_found,https://baike.duguji.cn/baike/w/%E7%A5%9E%E5%BF%97%E6%B7%B7%E4%B9%B1,HTTP 404: page does not exist
975,湿疮脓水浸淫,not_found,https://baike.duguji.cn/baike/w/%E6%B9%BF%E7%96%AE%E8%84%93%E6%B0%B4%E6%B5%B8%E6%B7%AB,HTTP 404: page does not exist
982,石淋涩痛,not_found,https://baike.duguji.cn/baike/w/%E7%9F%B3%E6%B7%8B%E6%B6%A9%E7%97%9B,HTTP 404: page does not exist
973,湿痹拘挛,not_found,https://baike.duguji.cn/baike/w/%E6%B9%BF%E7%97%B9%E6%8B%98%E6%8C%9B,HTTP 404: page does not exist
979,湿疹瘙痒,not_found,https://baike.duguji.cn/baike/w/%E6%B9%BF%E7%96%B9%E7%98%99%E7%97%92,HTTP 404: page does not exist
960,神志昏迷,not_found,https://baike.duguji.cn/baike/w/%E7%A5%9E%E5%BF%97%E6%98%8F%E8%BF%B7,HTTP 404: page does not exist
964,肾区冷痛、,not_found,https://baike.duguji.cn/baike/w/%E8%82%BE%E5%8C%BA%E5%86%B7%E7%97%9B%E3%80%81,HTTP 404: page does not exist
