Herb_ID,Herb_cn_name,chp_status,chp_detail_url,chp_filled_fields,chp_message,dayi_status,dayi_detail_url,dayi_filled_fields,dayi_message
HERB003437,灵仙,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003435,岭南槐树,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003439,凌霄花,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=451,UsePart,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003438,灵香草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003436,陵水暗罗,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003441,羚羊角,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003442,菱叶紫菊,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003440,菱形常春藤,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003451,刘寄奴,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003444,灵芝,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=290,Function,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003445,灵芝草,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003447,柳穿鱼,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003452,六角莲,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003446,柳白皮,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003450,硫磺铁线蕨,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003448,瘤果紫玉盘,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003453,留兰香,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003449,硫磺,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003443,灵茵陈,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003456,琉璃繁缕,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003457,琉璃苣,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003455,琉璃草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003458,琉球蛇根草,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003454,六棱菊,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003460,柳珊瑚,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003464,流苏石斛,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003461,六神曲,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003466,柳叶白前,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003462,流苏金石斛,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003469,柳叶木兰,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003468,柳叶岑,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003473,六子赛金莲木,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003476,龙齿,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003477,龙船花,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003465,瘤突胡椒,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003467,柳叶菜黄芩,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003470,六一散,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003478,龙胆,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=140,Herb_latin_name|Properties|Meridians|Function,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003475,龙柏,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003479,龙胆草,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003481,南蒿,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003480,龙骨,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003484,龙葵子,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003482,龙葵,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003483,龙葵根,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003488,龙树杜鹃,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003485,龙脷叶,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=142,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003490,龙涎香,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003486,龙脑膏香,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003487,龙胜香茶菜,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003491,龙须草,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003498,龙眼肉,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003489,龙吐珠,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003494,龙血树,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003493,龙须藤,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003495,龙牙草,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003496,龙眼独活,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003497,龙眼睛,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003499,龙眼叶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003502,蝼蛄,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003501,漏斗泡囊草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003500,娄地青霉,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003503,漏篮子,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003508,路边紫草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003504,漏芦,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=590,Meridians,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003506,鹿鞭,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003507,路边青,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003510,录播花菱草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003515,陆地棉,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003513,露翠雀,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003511,葎草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003517,穭豆,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003516,陆地棉,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003521,绿豆芽,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003519,露兜竻花,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003518,绿豆花,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003523,绿萼梅,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003520,绿豆皮,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003525,炉甘石,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=352,,matched page but chp target columns already had values,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003522,绿豆叶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003527,鹿含草,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003526,芦根,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003528,芦荟,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003530,鹿角菜,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003531,鹿角胶,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=509,Indication,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003529,鹿角,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=508,Indication,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003532,鹿角漆树,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003535,路路通,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003536,鹿茸,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003533,鹿角霜,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=510,,matched page but chp target columns already had values,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003540,庐山香茶菜,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003537,鹿茸胶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003538,露蕊乌头,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003539,庐山石韦,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003542,卢氏冬凌草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003547,鹿胎,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003543,露水草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003548,路唐松草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003549,鹿衔草,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003551,陆英,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003554,露珠香茶菜,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003555,卵瓣蚤缀,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003556,乱搭山獐牙菜,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003578,萝芙木,not_found,,,no search results,no_fields,https://www.dayi.org.cn/cmedical/301987.html,,detail page parsed but no mapped fields found
HERB003553,芦竹根,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003558,栾树,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003557,栾花,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003559,卵叶槲寄生,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003562,乱也三褶脉紫菀,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003561,卵叶美登木,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003566,卵叶银莲花,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003560,卵叶胡椒,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003563,乱也藤黄,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003569,轮环藤,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003565,卵叶娃儿藤,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003572,罗布麻,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003574,落得打,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003571,萝卜花菱草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003573,罗布麻叶,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=327,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003567,卵圆长春花,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003576,落地生根,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003577,落萼叶下珠,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003575,落地丹草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003580,罗锅底,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003585,落花南美肉豆蔻,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003582,罗汉果,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003579,萝芙木茎叶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003583,罗汉松实,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003584,罗汉松叶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003586,落花生,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003589,落花生枝叶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003588,落花生油,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003593,落葵花,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003594,落葵薯,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003595,罗勒,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003587,落花生叶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003599,罗伞树,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003596,罗勒籽,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003598,萝藦子,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003600,络石藤,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003597,萝藦,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003604,骆驼蓬,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003603,骆驼蒿,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003602,骆驼刺,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003606,罗西羊耳蒜,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003609,螺旋金合欢,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003608,落新妇,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003605,骆驼蓬子,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003610,螺旋藻,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003614,落羽杉,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003612,落叶松,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003613,落叶松也金丝桃,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003616,葎草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003611,螺厣草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003617,绿茶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003618,绿豆,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003620,绿海葵,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003623,绿绒蒿,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003622,驴皮,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003625,吕宋荚蒾,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003628,铝唐松草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003626,吕宋楸毛,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003629,驴蹄草叶橐吾,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003624,吕宋果,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003630,铝嚏根草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003627,绿笋片,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003631,绿仙人掌,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003633,驴子山小橘,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003637,马槟榔,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003636,马鞭草,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=74,Properties|Meridians,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003634,马宝,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003632,绿原酸,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003638,马勃,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003635,马比木,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003641,马齿苋,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003639,麻蚕豆,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003648,马兜铃,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003647,马德里绵枣儿,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003649,马督拉猪屎豆,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003653,麻风树,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003645,马岛黄连树,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003652,麻风木,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003654,麻根,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003642,麻蛋果,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003655,马桂花,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003650,马耳山乌头,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003658,麻黄,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003656,麻花,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003665,马来西亚买麻藤,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003664,马来西亚黄杨木,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003659,麻黄根,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003657,麻花艽,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003666,马来西亚蕊木,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003670,马蔺,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003672,马铃薯,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003669,马莲,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003668,马兰叶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003673,马六甲鱼藤,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003678,马皮,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003675,马尿泡,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003674,麻柳叶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003671,马蔺子,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003680,马钱子粉,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=73,Properties|Meridians,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003682,马桑根,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003676,麻牛膝,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003689,马氏芦荟,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003681,马桑,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003683,马桑树皮,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003684,马桑叶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003694,马蹄纹天竺葵,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003685,马桑与马桑寄生,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003686,马山前胡,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003698,马尾莲,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003695,马蹄叶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003696,马通,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003700,马尾松叶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003699,马尾杉,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003701,麻叶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003702,麻叶千里光,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003708,麦冬,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003706,马桩赛亚麻,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003707,麻子仁,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003704,麻油,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003703,马银花,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003709,麦兜草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003714,麦仙翁,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB003711,麦角,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
